Solution_ID,panel_scheme,truss_scheme,R_p_panel_rationalisation,R_t_truss_rationalisation,panel_widths_mm,truss_spans_m,N_panel_classes,N_truss_types,RI_panel_norm,RI_truss_norm,opening_complexity_index,N_openings_reference,P_f_prefab_level,Weight_kg,Cost_NZD,Carbon_kgCO2e,Time_hours,Cost_normalized,Carbon_normalized,Time_normalized,Cost_fitness,Carbon_fitness,Time_fitness,Cost_vs_S2_%,Carbon_vs_S2_%,Time_vs_S2_%,NZ_feasible,Hard_violations,Soft_violations,Penalty_cost,Penalty_carbon,Penalty_time,Total_constraint_penalty,Max_panel_width_m,Panel_height_m,Stud_spacing_mm,Steel_thickness_mm,Panel_lift_mass_kg,Factory_repetition_score,Unique_truss_spans,Carbon_intensity_kgCO2e_m2,Cluster_ID,Archetype,CFS_framing_A1_A5_carbon_kgCO2e,CFS_framing_A1_A5_carbon_normalized,CFS_framing_A1_A5_carbon_vs_S2_%
P1103,2,2,0.6855,0.685,"[1200, 1500, 1800]","[3.0, 3.6, 4.2, 4.5, 4.8, 5.1, 5.4, 6.0, 6.3, 6.6, 6.9, 7.2, 7.5, 7.8]",2.629,14.945,1.521,1.138,0.956,12,0.7818,2165.29,18117.36,5273.71,88.5,0.9881045801383266,0.9826561474976722,0.9422479408982065,0.9881045801383266,0.9826561474976722,0.9422479408982065,-1.19,-1.73,-5.78,True,None,None,0.0,0.0,0.0,0.0,1.8,2.7,600.0,0.75,32.48,0.755,14,53.654,1,Low Time,5273.71,0.9826561474976722,-1.73
P1104,2,2,0.6898,0.6825,"[1200, 1500, 1800]","[3.0, 3.6, 4.2, 4.5, 4.8, 5.1, 5.4, 6.0, 6.3, 6.6, 6.9, 7.2, 7.5, 7.8]",2.62,14.953,1.526,1.137,1.0,12,0.7891,2162.89,18117.42,5265.55,88.76,0.9881075986012016,0.981135735446031,0.9450460130317749,0.9881075986012016,0.981135735446031,0.9450460130317749,-1.19,-1.89,-5.5,True,None,None,0.0,0.0,0.0,0.0,1.8,2.7,600.0,0.75,32.44,0.755,14,53.571,1,Low Time,5265.55,0.981135735446031,-1.89
P1105,2,2,0.688,0.6796,"[1200, 1500, 1800]","[3.0, 3.6, 4.2, 4.5, 4.8, 5.1, 5.4, 6.0, 6.3, 6.6, 6.9, 7.2, 7.5, 7.8]",2.624,14.961,1.524,1.136,0.937,12,0.774,2166.66,18117.61,5279.65,88.44,0.9881181756010363,0.983761556755068,0.9416641713706787,0.9881181756010363,0.983761556755068,0.9416641713706787,-1.19,-1.62,-5.83,True,None,None,0.0,0.0,0.0,0.0,1.8,2.7,600.0,0.75,32.5,0.755,14,53.714,1,Low Time,5279.65,0.983761556755068,-1.62
P1106,2,2,0.6867,0.678,"[1200, 1500, 1800]","[3.0, 3.6, 4.2, 4.5, 4.8, 5.1, 5.4, 6.0, 6.3, 6.6, 6.9, 7.2, 7.5, 7.8]",2.627,14.966,1.523,1.136,1.0,12,0.7892,2162.88,18117.67,5265.52,88.77,0.9881214804931842,0.9811300408493854,0.945186173802073,0.9881214804931842,0.9811300408493854,0.945186173802073,-1.19,-1.89,-5.48,True,None,None,0.0,0.0,0.0,0.0,1.8,2.7,600.0,0.75,32.44,0.755,14,53.57,1,Low Time,5265.52,0.9811300408493854,-1.89
P1107,2,2,0.6866,0.6833,"[1200, 1500, 1800]","[3.0, 3.6, 4.2, 4.5, 4.8, 5.1, 5.4, 6.0, 6.3, 6.6, 6.9, 7.2, 7.5, 7.8]",2.627,14.95,1.523,1.137,1.0,12,0.7892,2162.89,18117.79,5265.53,88.77,0.9881280229283849,0.9811307951418742,0.9451173929077722,0.9881280229283849,0.9811307951418742,0.9451173929077722,-1.19,-1.89,-5.49,True,None,None,0.0,0.0,0.0,0.0,1.8,2.7,600.0,0.75,32.44,0.755,14,53.57,1,Low Time,5265.53,0.9811307951418742,-1.89
P1108,2,2,0.7188,0.7061,"[1200, 1500, 1800]","[3.0, 3.6, 4.2, 4.5, 4.8, 5.1, 5.4, 6.0, 6.3, 6.6, 6.9, 7.2, 7.5, 7.8]",2.562,14.882,1.561,1.142,0.997,12,0.7877,2163.62,18118.03,5267.54,88.66,0.9881408873829118,0.9815058814270747,0.9440358279621175,0.9881408873829118,0.9815058814270747,0.9440358279621175,-1.19,-1.85,-5.6,True,None,None,0.0,0.0,0.0,0.0,1.8,2.7,600.0,0.75,32.45,0.756,14,53.591,1,Low Time,5267.54,0.9815058814270747,-1.85
P1109,2,2,0.6897,0.683,"[1200, 1500, 1800]","[3.0, 3.6, 4.2, 4.5, 4.8, 5.1, 5.4, 6.0, 6.3, 6.6, 6.9, 7.2, 7.5, 7.8]",2.621,14.951,1.526,1.137,0.982,12,0.7868,2163.85,18118.08,5268.59,88.64,0.9881435843298363,0.9817015129278361,0.9437577366794352,0.9881435843298363,0.9817015129278361,0.9437577366794352,-1.19,-1.83,-5.62,True,None,None,0.0,0.0,0.0,0.0,1.8,2.7,600.0,0.75,32.46,0.755,14,53.601,1,Low Time,5268.59,0.9817015129278361,-1.83
P1110,2,2,0.6898,0.6763,"[1200, 1500, 1800]","[3.0, 3.6, 4.2, 4.5, 4.8, 5.1, 5.4, 6.0, 6.3, 6.6, 6.9, 7.2, 7.5, 7.8]",2.62,14.971,1.526,1.136,1.0,12,0.7892,2162.88,18118.1,5265.49,88.77,0.9881448689624479,0.9811240149488986,0.9451488509894397,0.9881448689624479,0.9811240149488986,0.9451488509894397,-1.19,-1.89,-5.49,True,None,None,0.0,0.0,0.0,0.0,1.8,2.7,600.0,0.75,32.44,0.755,14,53.57,1,Low Time,5265.49,0.9811240149488986,-1.89
P1111,2,2,0.6914,0.6798,"[1200, 1500, 1800]","[3.0, 3.6, 4.2, 4.5, 4.8, 5.1, 5.4, 6.0, 6.3, 6.6, 6.9, 7.2, 7.5, 7.8]",2.617,14.96,1.528,1.136,1.0,12,0.7893,2162.88,18118.3,5265.47,88.76,0.9881558701616989,0.9811202435220703,0.9450687262004637,0.9881558701616989,0.9811202435220703,0.9450687262004637,-1.18,-1.89,-5.49,True,None,None,0.0,0.0,0.0,0.0,1.8,2.7,600.0,0.75,32.44,0.755,14,53.57,1,Low Time,5265.47,0.9811202435220703,-1.89
P1112,2,2,0.7251,0.683,"[1200, 1500, 1800]","[3.0, 3.6, 4.2, 4.5, 4.8, 5.1, 5.4, 6.0, 6.3, 6.6, 6.9, 7.2, 7.5, 7.8]",2.55,14.951,1.569,1.137,0.966,12,0.7828,2165.28,18118.38,5273.17,88.49,0.9881601987751899,0.9825552277551922,0.9421717156210603,0.9881601987751899,0.9825552277551922,0.9421717156210603,-1.18,-1.74,-5.78,True,None,None,0.0,0.0,0.0,0.0,1.8,2.7,600.0,0.75,32.48,0.755,14,53.648,1,Low Time,5273.17,0.9825552277551922,-1.74
P1113,2,2,0.6896,0.6796,"[1200, 1500, 1800]","[3.0, 3.6, 4.2, 4.5, 4.8, 5.1, 5.4, 6.0, 6.3, 6.6, 6.9, 7.2, 7.5, 7.8]",2.621,14.961,1.526,1.136,1.0,12,0.7893,2162.87,18118.46,5265.45,88.77,0.9881641366928958,0.9811163343170939,0.9451163077775796,0.9881641366928958,0.9811163343170939,0.9451163077775796,-1.18,-1.89,-5.49,True,None,None,0.0,0.0,0.0,0.0,1.8,2.7,600.0,0.75,32.44,0.755,14,53.569,1,Low Time,5265.45,0.9811163343170939,-1.89
P1114,2,2,0.6897,0.6796,"[1200, 1500, 1800]","[3.0, 3.6, 4.2, 4.5, 4.8, 5.1, 5.4, 6.0, 6.3, 6.6, 6.9, 7.2, 7.5, 7.8]",2.621,14.961,1.526,1.136,1.0,12,0.7893,2162.87,18118.47,5265.45,88.77,0.9881650100833836,0.981116857583611,0.9451132807877609,0.9881650100833836,0.981116857583611,0.9451132807877609,-1.18,-1.89,-5.49,True,None,None,0.0,0.0,0.0,0.0,1.8,2.7,600.0,0.75,32.44,0.755,14,53.569,1,Low Time,5265.45,0.981116857583611,-1.89
P1115,2,2,0.6897,0.6829,"[1200, 1500, 1800]","[3.0, 3.6, 4.2, 4.5, 4.8, 5.1, 5.4, 6.0, 6.3, 6.6, 6.9, 7.2, 7.5, 7.8]",2.621,14.951,1.526,1.137,1.0,12,0.7893,2162.88,18118.56,5265.46,88.76,0.9881696912837499,0.9811177517236921,0.9450689286923065,0.9881696912837499,0.9811177517236921,0.9450689286923065,-1.18,-1.89,-5.49,True,None,None,0.0,0.0,0.0,0.0,1.8,2.7,600.0,0.75,32.44,0.755,14,53.57,1,Low Time,5265.46,0.9811177517236921,-1.89
P1116,2,2,0.6895,0.6777,"[1200, 1500, 1800]","[3.0, 3.6, 4.2, 4.5, 4.8, 5.1, 5.4, 6.0, 6.3, 6.6, 6.9, 7.2, 7.5, 7.8]",2.621,14.967,1.526,1.136,1.0,12,0.7894,2162.87,18118.67,5265.43,88.77,0.9881757842431826,0.9811132682698641,0.9451504444733494,0.9881757842431826,0.9811132682698641,0.9451504444733494,-1.18,-1.89,-5.48,True,None,None,0.0,0.0,0.0,0.0,1.8,2.7,600.0,0.75,32.44,0.755,14,53.569,1,Low Time,5265.43,0.9811132682698641,-1.89
P1117,2,2,0.69,0.682,"[1200, 1500, 1800]","[3.0, 3.6, 4.2, 4.5, 4.8, 5.1, 5.4, 6.0, 6.3, 6.6, 6.9, 7.2, 7.5, 7.8]",2.62,14.954,1.527,1.137,1.0,12,0.7894,2162.87,18118.75,5265.43,88.76,0.9881803109233915,0.9811132795836532,0.9450807569097338,0.9881803109233915,0.9811132795836532,0.9450807569097338,-1.18,-1.89,-5.49,True,None,None,0.0,0.0,0.0,0.0,1.8,2.7,600.0,0.75,32.44,0.755,14,53.569,1,Low Time,5265.43,0.9811132795836532,-1.89
P1118,2,2,0.6878,0.6823,"[1200, 1500, 1800]","[3.0, 3.6, 4.2, 4.5, 4.8, 5.1, 5.4, 6.0, 6.3, 6.6, 6.9, 7.2, 7.5, 7.8]",2.624,14.953,1.524,1.137,0.955,12,0.7823,2165.3,18118.97,5273.58,88.49,0.9881922725800859,0.9826307268183907,0.9421620697287635,0.9881922725800859,0.9826307268183907,0.9421620697287635,-1.18,-1.74,-5.78,True,None,None,0.0,0.0,0.0,0.0,1.8,2.7,600.0,0.75,32.48,0.755,14,53.652,1,Low Time,5273.58,0.9826307268183907,-1.74
P1119,2,2,0.7066,0.6786,"[1200, 1500, 1800]","[3.0, 3.6, 4.2, 4.5, 4.8, 5.1, 5.4, 6.0, 6.3, 6.6, 6.9, 7.2, 7.5, 7.8]",2.587,14.964,1.546,1.136,0.954,12,0.7816,2165.52,18119.11,5274.28,88.45,0.988199732903783,0.9827612982502849,0.9417991803101321,0.988199732903783,0.9827612982502849,0.9417991803101321,-1.18,-1.72,-5.82,True,None,None,0.0,0.0,0.0,0.0,1.8,2.7,600.0,0.75,32.48,0.755,14,53.659,1,Low Time,5274.28,0.9827612982502849,-1.72
P1120,2,2,0.7158,0.6787,"[1200, 1500, 1800]","[3.0, 3.6, 4.2, 4.5, 4.8, 5.1, 5.4, 6.0, 6.3, 6.6, 6.9, 7.2, 7.5, 7.8]",2.568,14.964,1.557,1.136,1.0,12,0.7889,2163.18,18119.17,5266.2,88.72,0.9882029944526858,0.9812561408373466,0.9446208921836037,0.9882029944526858,0.9812561408373466,0.9446208921836037,-1.18,-1.87,-5.54,True,None,None,0.0,0.0,0.0,0.0,1.8,2.7,600.0,0.75,32.45,0.755,14,53.577,1,Low Time,5266.2,0.9812561408373466,-1.87
P1121,2,2,0.6902,0.6786,"[1200, 1500, 1800]","[3.0, 3.6, 4.2, 4.5, 4.8, 5.1, 5.4, 6.0, 6.3, 6.6, 6.9, 7.2, 7.5, 7.8]",2.62,14.964,1.527,1.136,1.0,12,0.7894,2162.87,18119.24,5265.4,88.77,0.9882069800217359,0.9811065659418088,0.9451313161915024,0.9882069800217359,0.9811065659418088,0.9451313161915024,-1.18,-1.89,-5.49,True,None,None,0.0,0.0,0.0,0.0,1.8,2.7,600.0,0.75,32.44,0.755,14,53.569,1,Low Time,5265.4,0.9811065659418088,-1.89
P1122,2,2,0.6902,0.6786,"[1200, 1500, 1800]","[3.0, 3.6, 4.2, 4.5, 4.8, 5.1, 5.4, 6.0, 6.3, 6.6, 6.9, 7.2, 7.5, 7.8]",2.62,14.964,1.527,1.136,1.0,12,0.7894,2162.87,18119.24,5265.4,88.77,0.9882070105823936,0.9811065502058939,0.9451306044806247,0.9882070105823936,0.9811065502058939,0.9451306044806247,-1.18,-1.89,-5.49,True,None,None,0.0,0.0,0.0,0.0,1.8,2.7,600.0,0.75,32.44,0.755,14,53.569,1,Low Time,5265.4,0.9811065502058939,-1.89
P1123,2,2,0.6919,0.6845,"[1200, 1500, 1800]","[3.0, 3.6, 4.2, 4.5, 4.8, 5.1, 5.4, 6.0, 6.3, 6.6, 6.9, 7.2, 7.5, 7.8]",2.616,14.947,1.529,1.137,1.0,12,0.7895,2162.88,18119.5,5265.41,88.76,0.9882209643557981,0.9811091893340643,0.9450165852668875,0.9882209643557981,0.9811091893340643,0.9450165852668875,-1.18,-1.89,-5.5,True,None,None,0.0,0.0,0.0,0.0,1.8,2.7,600.0,0.75,32.44,0.755,14,53.569,1,Low Time,5265.41,0.9811091893340643,-1.89
P1124,2,2,0.6887,0.6803,"[1200, 1500, 1800]","[3.0, 3.6, 4.2, 4.5, 4.8, 5.1, 5.4, 6.0, 6.3, 6.6, 6.9, 7.2, 7.5, 7.8]",2.623,14.959,1.525,1.136,0.953,12,0.7818,2165.45,18119.62,5274.1,88.47,0.9882278767112148,0.9827280190717784,0.9420154218457331,0.9882278767112148,0.9827280190717784,0.9420154218457331,-1.18,-1.73,-5.8,True,None,None,0.0,0.0,0.0,0.0,1.8,2.7,600.0,0.75,32.48,0.755,14,53.657,1,Low Time,5274.1,0.9827280190717784,-1.73
P1125,2,2,0.6899,0.683,"[1200, 1500, 1800]","[3.0, 3.6, 4.2, 4.5, 4.8, 5.1, 5.4, 6.0, 6.3, 6.6, 6.9, 7.2, 7.5, 7.8]",2.62,14.951,1.527,1.137,1.0,12,0.7895,2162.87,18119.63,5265.38,88.76,0.9882281125689493,0.9811039700420199,0.945083865501924,0.9882281125689493,0.9811039700420199,0.945083865501924,-1.18,-1.89,-5.49,True,None,None,0.0,0.0,0.0,0.0,1.8,2.7,600.0,0.75,32.44,0.755,14,53.569,1,Low Time,5265.38,0.9811039700420199,-1.89
P1126,2,2,0.6905,0.6785,"[1200, 1500, 1800]","[3.0, 3.6, 4.2, 4.5, 4.8, 5.1, 5.4, 6.0, 6.3, 6.6, 6.9, 7.2, 7.5, 7.8]",2.619,14.964,1.527,1.136,1.0,12,0.7895,2162.86,18119.63,5265.36,88.77,0.988228231809936,0.9810989590038344,0.9451395476671036,0.988228231809936,0.9810989590038344,0.9451395476671036,-1.18,-1.89,-5.49,True,None,None,0.0,0.0,0.0,0.0,1.8,2.7,600.0,0.75,32.44,0.755,14,53.569,1,Low Time,5265.36,0.9810989590038344,-1.89
P1127,2,2,0.6906,0.6785,"[1200, 1500, 1800]","[3.0, 3.6, 4.2, 4.5, 4.8, 5.1, 5.4, 6.0, 6.3, 6.6, 6.9, 7.2, 7.5, 7.8]",2.619,14.964,1.527,1.136,1.0,12,0.7895,2162.86,18119.63,5265.36,88.77,0.98822834125582,0.9810990240562246,0.9451367159806107,0.98822834125582,0.9810990240562246,0.9451367159806107,-1.18,-1.89,-5.49,True,None,None,0.0,0.0,0.0,0.0,1.8,2.7,600.0,0.75,32.44,0.755,14,53.569,1,Low Time,5265.36,0.9810990240562246,-1.89
P1128,2,2,0.7171,0.6804,"[1200, 1500, 1800]","[3.0, 3.6, 4.2, 4.5, 4.8, 5.1, 5.4, 6.0, 6.3, 6.6, 6.9, 7.2, 7.5, 7.8]",2.566,14.959,1.559,1.136,1.0,12,0.789,2163.2,18119.73,5266.23,88.72,0.988233596965709,0.9812615627025798,0.9445891978736234,0.988233596965709,0.9812615627025798,0.9445891978736234,-1.18,-1.87,-5.54,True,None,None,0.0,0.0,0.0,0.0,1.8,2.7,600.0,0.75,32.45,0.755,14,53.577,1,Low Time,5266.23,0.9812615627025798,-1.87
P1129,2,2,0.7225,0.6783,"[1200, 1500, 1800]","[3.0, 3.6, 4.2, 4.5, 4.8, 5.1, 5.4, 6.0, 6.3, 6.6, 6.9, 7.2, 7.5, 7.8]",2.555,14.965,1.566,1.136,0.934,12,0.7712,2167.37,18119.74,5282.17,88.4,0.9882342342312964,0.9842320888632861,0.9412322241558974,0.9882342342312964,0.9842320888632861,0.9412322241558974,-1.18,-1.58,-5.88,True,None,None,0.0,0.0,0.0,0.0,1.8,2.7,600.0,0.75,32.51,0.755,14,53.74,1,Low Time,5282.17,0.9842320888632861,-1.58
P1130,2,2,0.6889,0.6802,"[1200, 1500, 1800]","[3.0, 3.6, 4.2, 4.5, 4.8, 5.1, 5.4, 6.0, 6.3, 6.6, 6.9, 7.2, 7.5, 7.8]",2.622,14.959,1.525,1.136,0.945,12,0.7792,2165.94,18119.8,5276.14,88.45,0.9882373795982473,0.983109083706064,0.9417112644241872,0.9882373795982473,0.983109083706064,0.9417112644241872,-1.18,-1.69,-5.83,True,None,None,0.0,0.0,0.0,0.0,1.8,2.7,600.0,0.75,32.49,0.755,14,53.678,1,Low Time,5276.14,0.983109083706064,-1.69
P1131,2,2,0.689,0.721,"[1200, 1500, 1800]","[3.0, 3.6, 4.2, 4.5, 4.8, 5.1, 5.4, 6.0, 6.3, 6.6, 6.9, 7.2, 7.5, 7.8]",2.622,14.837,1.526,1.146,0.945,12,0.7757,2166.62,18119.96,5278.83,88.44,0.9882461850243676,0.9836096772179668,0.9416613547971447,0.9882461850243676,0.9836096772179668,0.9416613547971447,-1.18,-1.64,-5.83,True,None,None,0.0,0.0,0.0,0.0,1.8,2.7,600.0,0.75,32.5,0.757,14,53.706,1,Low Time,5278.83,0.9836096772179668,-1.64
P1132,2,2,0.7023,0.6788,"[1200, 1500, 1800]","[3.0, 3.6, 4.2, 4.5, 4.8, 5.1, 5.4, 6.0, 6.3, 6.6, 6.9, 7.2, 7.5, 7.8]",2.595,14.964,1.541,1.136,0.988,12,0.788,2163.56,18120.0,5267.49,88.66,0.9882483848622268,0.9814967898064386,0.9440357379410577,0.9882483848622268,0.9814967898064386,0.9440357379410577,-1.18,-1.85,-5.6,True,None,None,0.0,0.0,0.0,0.0,1.8,2.7,600.0,0.75,32.45,0.755,14,53.59,1,Low Time,5267.49,0.9814967898064386,-1.85
P1133,2,2,0.6952,0.6877,"[1200, 1500, 1800]","[3.0, 3.6, 4.2, 4.5, 4.8, 5.1, 5.4, 6.0, 6.3, 6.6, 6.9, 7.2, 7.5, 7.8]",2.61,14.937,1.533,1.138,0.999,12,0.7894,2162.97,18120.03,5265.64,88.74,0.9882499318309762,0.9811513648142277,0.9448271682033591,0.9882499318309762,0.9811513648142277,0.9448271682033591,-1.18,-1.88,-5.52,True,None,None,0.0,0.0,0.0,0.0,1.8,2.7,600.0,0.75,32.44,0.755,14,53.571,1,Low Time,5265.64,0.9811513648142277,-1.88
P1134,2,2,0.6899,0.6834,"[1200, 1500, 1800]","[3.0, 3.6, 4.2, 4.5, 4.8, 5.1, 5.4, 6.0, 6.3, 6.6, 6.9, 7.2, 7.5, 7.8]",2.62,14.95,1.527,1.137,1.0,12,0.7896,2162.86,18120.27,5265.32,88.76,0.9882632362771472,0.9810928193169965,0.9450986371776129,0.9882632362771472,0.9810928193169965,0.9450986371776129,-1.17,-1.89,-5.49,True,None,None,0.0,0.0,0.0,0.0,1.8,2.7,600.0,0.75,32.44,0.755,14,53.568,1,Low Time,5265.32,0.9810928193169965,-1.89
P1135,2,2,0.6899,0.6834,"[1200, 1500, 1800]","[3.0, 3.6, 4.2, 4.5, 4.8, 5.1, 5.4, 6.0, 6.3, 6.6, 6.9, 7.2, 7.5, 7.8]",2.62,14.95,1.527,1.137,1.0,12,0.7896,2162.86,18120.43,5265.31,88.76,0.9882716167206977,0.9810903993451915,0.9451026915967221,0.9882716167206977,0.9810903993451915,0.9451026915967221,-1.17,-1.89,-5.49,True,None,None,0.0,0.0,0.0,0.0,1.8,2.7,600.0,0.75,32.44,0.755,14,53.568,1,Low Time,5265.31,0.9810903993451915,-1.89
P1136,2,2,0.6997,0.6775,"[1200, 1500, 1800]","[3.0, 3.6, 4.2, 4.5, 4.8, 5.1, 5.4, 6.0, 6.3, 6.6, 6.9, 7.2, 7.5, 7.8]",2.601,14.968,1.538,1.136,0.943,12,0.7786,2166.13,18120.63,5276.79,88.42,0.988282522484845,0.9832290997899105,0.9414448808558757,0.988282522484845,0.9832290997899105,0.9414448808558757,-1.17,-1.68,-5.86,True,None,None,0.0,0.0,0.0,0.0,1.8,2.7,600.0,0.75,32.49,0.755,14,53.685,1,Low Time,5276.79,0.9832290997899105,-1.68
P1137,2,2,0.7175,0.6787,"[1200, 1500, 1800]","[3.0, 3.6, 4.2, 4.5, 4.8, 5.1, 5.4, 6.0, 6.3, 6.6, 6.9, 7.2, 7.5, 7.8]",2.565,14.964,1.56,1.136,1.0,12,0.7892,2163.2,18120.79,5266.16,88.72,0.988291418709478,0.9812489936223868,0.9446317230271036,0.988291418709478,0.9812489936223868,0.9446317230271036,-1.17,-1.88,-5.54,True,None,None,0.0,0.0,0.0,0.0,1.8,2.7,600.0,0.75,32.45,0.755,14,53.577,1,Low Time,5266.16,0.9812489936223868,-1.88
P1138,2,2,0.7267,0.6831,"[1200, 1500, 1800]","[3.0, 3.6, 4.2, 4.5, 4.8, 5.1, 5.4, 6.0, 6.3, 6.6, 6.9, 7.2, 7.5, 7.8]",2.547,14.951,1.571,1.137,1.0,12,0.7887,2163.45,18121.14,5266.85,88.7,0.9883107122060679,0.9813768196900163,0.9444338387757688,0.9883107122060679,0.9813768196900163,0.9444338387757688,-1.17,-1.86,-5.56,True,None,None,0.0,0.0,0.0,0.0,1.8,2.7,600.0,0.75,32.45,0.755,14,53.584,1,Low Time,5266.85,0.9813768196900163,-1.86
P1139,2,2,0.69,0.7038,"[1200, 1500, 1800]","[3.0, 3.6, 4.2, 4.5, 4.8, 5.1, 5.4, 6.0, 6.3, 6.6, 6.9, 7.2, 7.5, 7.8]",2.62,14.889,1.527,1.142,0.947,12,0.7799,2165.97,18121.38,5275.93,88.43,0.9883234868295594,0.9830700822988129,0.941529605560247,0.9883234868295594,0.9830700822988129,0.941529605560247,-1.17,-1.69,-5.85,True,None,None,0.0,0.0,0.0,0.0,1.8,2.7,600.0,0.75,32.49,0.756,14,53.676,1,Low Time,5275.93,0.9830700822988129,-1.69
P1140,2,2,0.6887,0.6837,"[1200, 1500, 1800]","[3.0, 3.6, 4.2, 4.5, 4.8, 5.1, 5.4, 6.0, 6.3, 6.6, 6.9, 7.2, 7.5, 7.8]",2.623,14.949,1.525,1.137,1.0,12,0.7898,2162.85,18121.39,5265.26,88.77,0.9883242469224329,0.9810801005533561,0.945137786579063,0.9883242469224329,0.9810801005533561,0.945137786579063,-1.17,-1.89,-5.49,True,None,None,0.0,0.0,0.0,0.0,1.8,2.7,600.0,0.75,32.44,0.755,14,53.567,1,Low Time,5265.26,0.9810801005533561,-1.89
P1141,2,2,0.6905,0.6812,"[1200, 1500, 1800]","[3.0, 3.6, 4.2, 4.5, 4.8, 5.1, 5.4, 6.0, 6.3, 6.6, 6.9, 7.2, 7.5, 7.8]",2.619,14.956,1.527,1.137,1.0,12,0.7898,2162.85,18121.39,5265.24,88.77,0.988324266927901,0.9810777077254461,0.9451340439842747,0.988324266927901,0.9810777077254461,0.9451340439842747,-1.17,-1.89,-5.49,True,None,None,0.0,0.0,0.0,0.0,1.8,2.7,600.0,0.75,32.44,0.755,14,53.567,1,Low Time,5265.24,0.9810777077254461,-1.89
P1142,2,2,0.69,0.6836,"[1200, 1500, 1800]","[3.0, 3.6, 4.2, 4.5, 4.8, 5.1, 5.4, 6.0, 6.3, 6.6, 6.9, 7.2, 7.5, 7.8]",2.62,14.949,1.527,1.137,1.0,12,0.7898,2162.86,18121.39,5265.26,88.77,0.9883243369915743,0.9810801740864731,0.9451116084357464,0.9883243369915743,0.9810801740864731,0.9451116084357464,-1.17,-1.89,-5.49,True,None,None,0.0,0.0,0.0,0.0,1.8,2.7,600.0,0.75,32.44,0.755,14,53.567,1,Low Time,5265.26,0.9810801740864731,-1.89
P1143,2,2,0.69,0.6837,"[1200, 1500, 1800]","[3.0, 3.6, 4.2, 4.5, 4.8, 5.1, 5.4, 6.0, 6.3, 6.6, 6.9, 7.2, 7.5, 7.8]",2.62,14.949,1.527,1.137,1.0,12,0.7898,2162.86,18121.4,5265.26,88.76,0.9883247105252233,0.9810803070780731,0.9451100159617016,0.9883247105252233,0.9810803070780731,0.9451100159617016,-1.17,-1.89,-5.49,True,None,None,0.0,0.0,0.0,0.0,1.8,2.7,600.0,0.75,32.44,0.755,14,53.567,1,Low Time,5265.26,0.9810803070780731,-1.89
P1144,2,2,0.6988,0.6865,"[1200, 1500, 1800]","[3.0, 3.6, 4.2, 4.5, 4.8, 5.1, 5.4, 6.0, 6.3, 6.6, 6.9, 7.2, 7.5, 7.8]",2.602,14.94,1.537,1.138,0.999,12,0.7897,2162.94,18121.46,5265.47,88.74,0.988328235015382,0.9811192874043316,0.9448480908958492,0.988328235015382,0.9811192874043316,0.9448480908958492,-1.17,-1.89,-5.52,True,None,None,0.0,0.0,0.0,0.0,1.8,2.7,600.0,0.75,32.44,0.755,14,53.57,1,Low Time,5265.47,0.9811192874043316,-1.89
P1145,2,2,0.6944,0.6809,"[1200, 1500, 1800]","[3.0, 3.6, 4.2, 4.5, 4.8, 5.1, 5.4, 6.0, 6.3, 6.6, 6.9, 7.2, 7.5, 7.8]",2.611,14.957,1.532,1.137,1.0,12,0.7898,2162.86,18121.47,5265.24,88.76,0.9883287392830852,0.9810780948402169,0.9450646868603529,0.9883287392830852,0.9810780948402169,0.9450646868603529,-1.17,-1.89,-5.49,True,None,None,0.0,0.0,0.0,0.0,1.8,2.7,600.0,0.75,32.44,0.755,14,53.567,1,Low Time,5265.24,0.9810780948402169,-1.89
P1146,2,2,0.7009,0.6865,"[1200, 1500, 1800]","[3.0, 3.6, 4.2, 4.5, 4.8, 5.1, 5.4, 6.0, 6.3, 6.6, 6.9, 7.2, 7.5, 7.8]",2.598,14.94,1.539,1.138,0.999,12,0.7897,2162.96,18121.66,5265.5,88.74,0.9883391146091701,0.9811266267643203,0.9448080075972649,0.9883391146091701,0.9811266267643203,0.9448080075972649,-1.17,-1.89,-5.52,True,None,None,0.0,0.0,0.0,0.0,1.8,2.7,600.0,0.75,32.44,0.755,14,53.57,1,Low Time,5265.5,0.9811266267643203,-1.89
P1147,2,2,0.7011,0.6865,"[1200, 1500, 1800]","[3.0, 3.6, 4.2, 4.5, 4.8, 5.1, 5.4, 6.0, 6.3, 6.6, 6.9, 7.2, 7.5, 7.8]",2.598,14.94,1.54,1.138,0.999,12,0.7897,2162.96,18121.69,5265.51,88.74,0.9883405525971066,0.9811276142456602,0.9448029590074478,0.9883405525971066,0.9811276142456602,0.9448029590074478,-1.17,-1.89,-5.52,True,None,None,0.0,0.0,0.0,0.0,1.8,2.7,600.0,0.75,32.44,0.755,14,53.57,1,Low Time,5265.51,0.9811276142456602,-1.89
