Scenario,R_p_panel_rationalisation,R_t_truss_rationalisation,panel_scheme,truss_scheme,opening_complexity_index,P_f_prefab_level,Cost_NZD,Carbon_kgCO2e,Time_hours,Cost_normalized,Carbon_normalized,Time_normalized
OC_only,0.0,0.0,0,0,0.8,0.72,18463.11080050371,5388.362546935917,92.85954490656349,1.0069612876350518,1.0040188384294102,0.9887066868773896
OC_only,0.0,0.0,0,0,0.8250000000000001,0.72,18446.2618971867,5385.666512055101,92.99212870656349,1.0060423637569116,1.003516483625734,0.990118351017716
OC_only,0.0,0.0,0,0,0.8500000000000001,0.72,18429.669209168103,5382.970477174284,93.12471250656348,1.0051374136283515,1.0030141288220575,0.9915300151580422
OC_only,0.0,0.0,0,0,0.875,0.72,18413.332356118437,5380.274442293467,93.25729630656349,1.0042464165065474,1.002511774018381,0.9929416792983685
OC_only,0.0,0.0,0,0,0.9,0.72,18397.250957708206,5377.57840741265,93.38988010656347,1.0033693516486744,1.0020094192147049,0.9943533434386945
OC_only,0.0,0.0,0,0,0.925,0.72,18381.42463360793,5374.882372531833,93.52246390656349,1.002506198311908,1.0015070644110287,0.9957650075790211
OC_only,0.0,0.0,0,0,0.9500000000000001,0.72,18365.853003488115,5372.186337651017,93.6550477065635,1.001656935753423,1.0010047096073524,0.9971766717193474
OC_only,0.0,0.0,0,0,0.9750000000000001,0.72,18350.535687019277,5369.490302770199,93.78763150656347,1.0008215432303953,1.0005023548036758,0.9985883358596735
OC_only,0.0,0.0,0,0,1.0,0.72,18335.47230387193,5366.794267889385,93.92021530656349,1.0,1.0,1.0
