Sample_ID,R_p_panel_rationalisation,R_t_truss_rationalisation,panel_scheme,truss_scheme,opening_complexity_index,P_f_prefab_level,Weight_kg,Cost_NZD,Carbon_kgCO2e,Time_hours,Cost_normalized,Carbon_normalized,Time_normalized,Cost_vs_S2_%,Carbon_vs_S2_%,Time_vs_S2_%,NZ_feasible,Total_constraint_penalty,Factory_repetition_score,Carbon_intensity_kgCO2e_m2
11,0.11952991216865866,0.6524988242970607,0,2,1.1230054941697354,0.6705555104268638,2200.2846770484775,19343.241334643717,5418.058188383604,98.42355334600917,1.0549628072879789,1.0095520562062423,1.0479485489332239,5.4962807287978865,0.9552056206242332,4.794854893322387,True,0.0,0.7536402889980909,55.12206678451557
12,0.7134173538321635,0.03195815101695749,2,0,1.1337452257670317,0.6203715017266144,2197.36431244505,19508.66989159222,5450.403374857015,102.68704182998951,1.0639851304769794,1.015578966286798,1.0933433392886756,6.39851304769794,1.5578966286798002,9.334333928867554,True,0.0,0.720980253562296,55.45113920621225
13,0.9435778788354873,0.6662926549522927,3,2,1.0375647866289275,0.7726289666035431,2192.178844650821,18637.27705020569,5338.964591200028,90.44477342323928,1.0164601566478342,0.9948144692529267,0.962995805833919,1.6460156647834179,-0.5185530747073286,-3.700419416608103,True,0.0,0.7543662800852083,54.31738687990912
14,0.821267449076488,0.5884834735693174,3,1,1.2383982770772244,0.5722674039741469,2213.775637198602,20875.444332640036,5548.249398160536,112.04624556049909,1.1385277666521705,1.0338107110527477,1.1929939171750268,13.852776665217048,3.381071105274769,19.29939171750268,True,0.007359669773134674,0.7502710600124202,56.44660194278818
15,0.3489578724289394,0.44393400864721627,1,1,1.0555750625958846,0.8406293148250936,2179.0320139040805,19532.910970161916,5294.436977540486,95.0675309117907,1.0653072168769342,0.9865175956563441,1.0122158536528294,6.530721687693419,-1.3482404343655885,1.22158536528294,True,0.0,0.7426631934375727,53.86437327087134
16,0.12528372405677465,0.6761594492594203,0,2,0.9785926554050526,0.5454573385407164,2182.6933565079426,18775.58041201692,5486.811821210655,111.01063230280576,1.0240030963397682,1.022362987536034,1.1819673958418613,2.400309633976816,2.236298753603405,18.196739584186126,True,0.0,0.7548855850487415,55.82155029107816
17,0.7111986166507365,0.3733747981229927,2,1,1.0213494403896457,0.7896478408837502,2170.391912290932,18342.466059218586,5284.252207347207,89.93812904911553,1.0003814330621403,0.9846198575123247,0.9576013934332445,0.0381433062140335,-1.5380142487675275,-4.239860656675553,True,0.0,0.7389495507784032,53.76075578223261
18,0.024222508027427,0.972068415892002,0,2,1.2968337616828314,0.5451573729801874,2257.7167611839527,22145.00450394061,5689.690444208873,122.5247635770008,1.2077684248834002,1.0601655588423504,1.30456220928657,20.77684248834002,6.016555884235042,30.456220928657007,True,0.018559804322542714,0.7704597411872983,57.88559032483694
19,0.14103155858535193,0.7483422757121894,0,2,1.0814093499398352,0.6082690959356029,2194.192666564425,19107.87550443957,5448.876513709223,103.03521200684199,1.0421261687600232,1.0152944647628759,1.097050423814792,4.2126168760023175,1.5294464762875881,9.7050423814792,True,0.0,0.7586846811778345,55.43560527519252
20,0.5364843761606808,0.3687455409132473,2,1,1.2242402340676222,0.8250991129597489,2204.702384578792,20889.528589310376,5374.494136920784,98.86791801619232,1.1392959092141357,1.0014347240917112,1.0526798484594515,13.92959092141357,0.14347240917111925,5.267984845945151,True,0.0046460448629609494,0.7387059056621007,54.67885623367907
21,0.8136553270925406,0.2060084129696264,3,1,0.9458571586625015,0.6797347790210946,2182.448541790432,18215.09657867796,5359.3447173221275,92.73636159569496,0.9934348173202743,0.9986119179913734,0.9873951128944463,-0.6565182679725723,-0.1388082008626612,-1.2604887105553741,True,0.0,0.730140793665068,54.524729554003656
22,0.17359468174583642,0.34513711491119514,0,1,0.9452433316810136,0.6977644513298304,2187.7914034052765,18268.35797512885,5361.766422909573,93.2541375179663,0.9963396454898569,0.9990631567507823,0.9929080466178335,-0.3660354510143127,-0.09368432492177226,-0.7091953382166505,True,0.0,0.7374633569251506,54.54936742470977
23,0.8501430236509202,0.6854776911087022,3,2,1.1499169493093362,0.5882602418180645,2199.4430343189338,19809.437496693758,5487.006791488445,106.10601133201241,1.080388722384346,1.0223993165376797,1.129746253090173,8.038872238434603,2.239931653767968,12.974625309017295,True,0.0,0.7553760188302826,55.82353387344285
24,0.5229821865974458,0.5666579157425442,2,1,1.0009017840487553,0.7214418441335408,2172.803175839352,18107.37078714677,5314.884224395355,90.75098348337252,0.9875595505288952,0.9903275510662635,0.9662561269387391,-1.2440449471104786,-0.9672448933736533,-3.374387306126092,True,0.0,0.74912234644259,54.07239881572615
25,0.224047143026744,0.33209072722765076,1,1,1.2325592759629498,0.5217956906747512,2222.0141364920755,21307.448493668002,5635.44584640604,124.46685310915575,1.162088881079353,1.0500581101317878,1.3252402872255504,16.208888107935305,5.005811013178785,32.524028722555045,True,0.006240527892898718,0.7367767049418061,57.33371837388638
26,0.7959336515202505,0.2510937657232861,3,1,0.8747657301764749,0.8006640295089296,2178.104423102018,18390.529172028066,5297.201811819553,89.21976237330279,1.0030027515650364,0.9870327699188661,0.9499527027496899,0.3002751565036377,-1.2967230081133874,-5.00472972503101,True,0.0,0.7325137069678922,53.8925020532653
27,0.6788539219472007,0.8652396066323209,2,2,1.131212983692573,0.8587342136198362,2186.995357100585,20794.444401023742,5316.0972869197985,98.4480264108982,1.1341101039776622,0.9905535821872441,1.0482091218547098,13.411010397766221,-0.9446417812755903,4.820912185470982,True,0.0,0.764837172278894,54.08474023236681
