variable,cost_low_pct_change,cost_high_pct_change,carbon_low_pct_change,carbon_high_pct_change,time_low_pct_change,time_high_pct_change
R_p_panel_rationalisation,0.0,0.9125123186923714,0.0,0.6482855290148266,0.0,-1.5584953465260247
R_t_truss_rationalisation,0.0,1.0406861889256955,0.0,0.6775298327477937,0.0,-0.5706128358529728
opening_complexity_index,0.6961287635051792,17.25627464063704,0.4018838429410089,2.8016267600705542,-1.1293313122610389,11.06183631083942
P_f_prefab_level,5.50497720811327,17.287209752379038,4.084376605642118,-1.4085001601103735,32.191349428607666,11.897969629820047
