Solution_ID,OC_original,OC_fixed,Cost_abs_fixed,Carbon_abs_fixed,Time_abs_fixed,Cost_norm_fixed,Carbon_norm_fixed,Time_norm_fixed,Dominates_S2_fixed
P772,1.0,1.0,18087.847859229005,5269.6387260871215,88.72135510029409,0.9864947877786254,0.9818969133242977,0.9446459935243985,True
P773,1.0,1.0,18087.815377238887,5269.828689841206,88.71265024823877,0.9864930162403972,0.981932309455508,0.9445533100480361,True
P774,1.0,1.0,18087.80032041521,5269.56897043087,88.72808959126343,0.9864921950549143,0.9818839156849678,0.944717697906116,True
P775,0.983,1.0,18078.05549204895,5273.146065932816,88.75985240800551,0.9859607209698862,0.982550439371808,0.9450558872579868,True
P776,0.983,1.0,18078.06374862356,5273.145206560417,88.758924918475,0.9859611712759636,0.9825502792441124,0.9450460119662034,True
P777,1.0,1.0,18088.177797180804,5269.480697408287,88.72429713384447,0.9865127822947377,0.9818674676867446,0.9446773183413272,True
P778,0.996,1.0,18085.640930805806,5270.4742061620045,88.71751952536418,0.9863744239076204,0.9820525891399111,0.9446051548730242,True
P779,0.994,1.0,18084.547473899023,5272.798518286183,88.72283346951872,0.9863147877614301,0.9824856804805063,0.9446617342168554,True
P780,0.983,1.0,18078.05549204895,5273.146065932816,88.75985240800551,0.9859607209698862,0.982550439371808,0.9450558872579868,True
P781,0.989,1.0,18082.03395651294,5273.337145866145,88.71286438473922,0.9861777028069535,0.9825860434817834,0.944555590031102,True
P782,1.0,1.0,18088.916954317916,5269.2800899673475,88.72487727406293,0.986553095253404,0.981830088307002,0.9446834952886071,True
P783,1.0,1.0,18089.09736878928,5269.231747328218,88.72692948179821,0.9865629348947491,0.9818210805759962,0.9447053458319494,True
P784,0.985,1.0,18079.949905961825,5272.21844973019,88.76612423302775,0.9860640405834461,0.9823775957418264,0.9451226654803511,True
P785,1.0,1.0,18088.90880798326,5269.278640355065,88.7263432299532,0.9865526509597137,0.9818298181993345,0.944699103812134,True
P786,1.0,1.0,18089.28216274274,5269.433502801046,88.70361455348392,0.9865730133890687,0.981858673869638,0.944457103978604,True
P787,1.0,1.0,18089.322029739982,5269.191359927768,88.72460014626348,0.9865751876988754,0.9818135551523569,0.9446805446160756,True
P788,1.0,1.0,18089.231684251343,5269.405749851887,88.70367911961979,0.9865702603380122,0.9818535026356062,0.9444577914358854,True
P789,1.0,1.0,18089.340746037626,5269.1823206054905,88.72448376504765,0.9865762084687434,0.9818118708466381,0.9446793054662775,True
P790,1.0,1.0,18089.34495620528,5269.187767101959,88.72169400601443,0.986576438087462,0.9818128856976267,0.9446496019671521,True
P791,0.985,1.0,18080.539096867895,5272.01897974839,88.75887781245437,0.9860961745201294,0.9823404283059526,0.9450455104126191,True
P792,0.999,1.0,18089.098997262518,5269.89609221219,88.69092908163336,0.9865630237101999,0.9819448686049032,0.9443220375095893,True
P793,1.0,1.0,18089.11809612213,5269.898510436602,88.69047118134938,0.98656406534465,0.9819453191950118,0.944317162091848,True
P794,0.993,1.0,18085.741120527553,5271.893972249305,88.70052258525196,0.986379888164013,0.9823171355369652,0.9444241827568856,True
P795,0.999,1.0,18089.323085846252,5270.337147793677,88.68274747843049,0.9865752452979518,0.9820270509207274,0.9442349252390716,True
P796,1.0,1.0,18089.548830233816,5269.134092316443,88.72422218121082,0.9865875571917402,0.9818028844225941,0.9446765202955241,True
P797,1.0,1.0,18089.60896478269,5269.145436165586,88.71763051152901,0.9865908368753978,0.9818049981330472,0.9446063365799066,True
P798,1.0,1.0,18090.149335635135,5268.990305412389,88.72780484218899,0.986620308210714,0.9817760924687989,0.9447146660873164,True
P799,1.0,1.0,18090.17293036168,5268.98927874796,88.72457301718154,0.9866215950456618,0.9817759011694166,0.9446802557636507,True
P800,1.0,1.0,18090.156513892056,5268.990098136607,88.72621677976832,0.9866206997063244,0.9817760538469007,0.9446977574546489,True
P801,1.0,1.0,18090.082937304796,5269.047452881301,88.72073485920677,0.9866166869061063,0.981786740812309,0.9446393896097323,True
P802,0.999,1.0,18089.493334668117,5269.218241565966,88.71421086783019,0.9865845305140097,0.9818185640341692,0.9445699264877059,True
P803,0.999,1.0,18089.568936318457,5269.233439475861,88.7117746786511,0.9865886537593282,0.9818213958755135,0.9445439875652797,True
P804,1.0,1.0,18090.651601689002,5268.903007402727,88.73532165108816,0.9866477013449373,0.9817598261456822,0.9447947000701457,True
P805,1.0,1.0,18090.68798250012,5269.562191553289,88.69584898940694,0.9866496855213204,0.9818826525701096,0.9443744214160521,True
P806,1.0,1.0,18090.71963095792,5268.9013124863795,88.72716005200076,0.9866514115994532,0.9817595103302694,0.9447078007901476,True
P807,0.998,1.0,18089.857926272667,5269.106637390707,88.71537657504282,0.9866044150088571,0.981797768719557,0.9445823381629649,True
P808,0.998,1.0,18090.026330796216,5269.041633562062,88.7211538427283,0.9866135996385605,0.9817856564928906,0.9446438506676649,True
P809,0.999,1.0,18089.987949479455,5269.318383621771,88.7027958909533,0.9866115063564173,0.9818372236009061,0.9444483874043507,True
P810,1.0,1.0,18090.9523665911,5268.8509230417685,88.72174289955491,0.9866641047894252,0.9817501212160057,0.9446501225530592,True
P811,1.0,1.0,18091.157545207174,5268.800148751507,88.72061141832388,0.9866752950447224,0.9817406603930773,0.9446380752932938,True
P812,1.0,1.0,18091.137913939776,5268.801326884056,88.71956506116096,0.9866742243732354,0.981740879915662,0.9446269343780019,True
P813,1.0,1.0,18091.137913939776,5268.801326884056,88.71956506116096,0.9866742243732354,0.981740879915662,0.9446269343780019,True
P814,1.0,1.0,18091.16060129551,5268.800157228011,88.721211177725,0.9866754617210035,0.9817406619725125,0.9446444611325846,True
P815,1.0,1.0,18091.097515359164,5268.796355480905,88.72462738517181,0.9866720210713545,0.9817399535892737,0.9446808346378589,True
P816,1.0,1.0,18091.28875783655,5269.068330084314,88.70411588147103,0.98668245126231,0.9817906308818682,0.944462441785651,True
P817,1.0,1.0,18091.558951690276,5268.701768553329,88.72686104064435,0.9866971873895963,0.9817223291149871,0.9447046171160532,True
P818,1.0,1.0,18091.565270152987,5268.701753790605,88.72540663981628,0.9866975319928116,0.9817223263642343,0.944689131623145,True
P819,1.0,1.0,18091.6248373002,5268.703171376009,88.72056771444457,0.9867007807308985,0.9817225905043026,0.9446376099634479,True
P820,1.0,1.0,18091.825183173714,5268.652651048486,88.72458828520973,0.9867117074128073,0.9817131770024985,0.9446804183274624,True
P821,1.0,1.0,18091.647196048154,5268.7040855952155,88.7221743458209,0.986702000156697,0.9817227608516572,0.9446547163060077,True
P822,1.0,1.0,18091.829860685553,5268.7341179153755,88.70917589854646,0.9867119625200531,0.9817283568031062,0.9445163174827936,True
P823,1.0,1.0,18092.086770257603,5268.624832285149,88.73846875215044,0.9867259741346869,0.981707993505247,0.9448282083095807,True
P824,1.0,1.0,18092.085115551014,5268.630134982589,88.73628031453889,0.9867258838884929,0.9817089815620226,0.9448049072811023,True
P825,1.0,1.0,18091.957243028926,5268.918447337589,88.70698452234141,0.9867189098373222,0.9817627030837744,0.9444929851661258,True
P826,1.0,1.0,18092.080599035384,5268.604459641332,88.72470690914176,0.9867256375618342,0.9817041974506937,0.9446816813562111,True
P827,1.0,1.0,18092.132971575822,5268.606837543004,88.72172967009469,0.9867284939126044,0.9817046405274269,0.9446499816945637,True
P828,1.0,1.0,18092.328502614422,5268.55717878055,88.72516289966741,0.9867391579977919,0.9816953875618808,0.9446865364401158,True
P829,1.0,1.0,18092.583018723675,5268.510131933266,88.72594265386373,0.9867530390751393,0.9816866212770308,0.9446948387442978,True
P830,0.998,1.0,18091.578827989644,5269.413924500208,88.68091206142543,0.9866982714249044,0.9818550258257852,0.9442153829392689,True
P831,0.999,1.0,18092.231319139264,5270.003316606764,88.6699755645271,0.9867338576993568,0.981964847830717,0.9440989383925584,True
P832,0.999,1.0,18092.56074407497,5268.607146142192,88.71244652840858,0.9867518242360376,0.981704698029014,0.9445511409747485,True
P833,1.0,1.0,18092.93960087525,5268.683743185731,88.70393281868621,0.9867724867416987,0.9817189704306966,0.9444604926548466,True
P834,1.0,1.0,18092.94359062622,5268.6826649957275,88.70326739595667,0.9867727043390916,0.9817187695305036,0.9444534076760976,True
P835,0.997,1.0,18091.359948643632,5272.317148195284,88.66710503297652,0.9866863339442449,0.982395986322901,0.9440683748813781,True
P836,1.0,1.0,18092.919773756053,5268.463519129509,88.72107313287002,0.9867714053886325,0.9816779358679336,0.9446429913227622,True
P837,1.0,1.0,18093.154032927603,5268.413404243276,88.72314388693731,0.986784181671003,0.9816685979123997,0.9446650393351154,True
P838,0.996,1.0,18090.84493429056,5268.920850845322,88.71091888918531,0.9866582455293659,0.98176315093171,0.9445348756881082,True
P839,0.956,1.0,18066.255896902898,5277.862097327679,88.87644261363909,0.9853171817716316,0.9834291820922213,0.9462972622404974,True
P840,1.0,1.0,18093.666244255706,5268.328197873236,88.72913609857548,0.9868121172114469,0.9816527213265297,0.944728840420096,True
P841,1.0,1.0,18093.499628707286,5268.371135572511,88.71982266893714,0.9868030301508215,0.9816607219498314,0.9446296772143055,True
P842,1.0,1.0,18093.499628707286,5268.371135572511,88.71982266893714,0.9868030301508215,0.9816607219498314,0.9446296772143055,True
P843,1.0,1.0,18093.767203562296,5268.776383418225,88.6978154077272,0.9868176234402976,0.9817362321753936,0.9443953585307494,True
P844,1.0,1.0,18093.686617940413,5268.3950461195345,88.71931637955369,0.9868132283736994,0.981665177225333,0.9446242865816094,True
P845,1.0,1.0,18093.46561485322,5268.368530384967,88.720229646854,0.9868011750661254,0.9816602365227005,0.9446340104445426,True
P846,1.0,1.0,18093.56575115713,5269.092810094555,88.68335762336288,0.9868066364091577,0.9817951922660054,0.9442414216565936,True
P847,0.975,1.0,18078.240200600063,5274.543686403497,88.7506998129371,0.9859707948064393,0.9828108593545608,0.9449584365117493,True
P848,1.0,1.0,18093.809732151083,5268.331945076762,88.71470120235077,0.9868199429108888,0.9816534195466103,0.9445751472436313,True
P849,1.0,1.0,18093.968764773486,5268.269617739494,88.72492351485334,0.986828616405619,0.9816418060331874,0.9446839876297953,True
P850,0.986,1.0,18085.442442926455,5270.418617397945,88.72935100285925,0.986363598559025,0.9820422312313936,0.9447311285780082,True
P851,1.0,1.0,18094.248806252952,5268.2230692362145,88.72467332031894,0.9868438896134658,0.9816331326052609,0.9446813237247608,True
P852,1.0,1.0,18094.277693703967,5268.227852281935,88.73222016871179,0.9868454651087973,0.9816340238348258,0.944761677548144,True
P853,0.996,1.0,18091.867195037015,5269.128017869891,88.68976063942524,0.9867139987016602,0.9818017525650552,0.9443095967139172,True
P854,1.0,1.0,18094.496667226074,5268.429987254949,88.70875110248848,0.9868574077257356,0.9816716878411067,0.944511794536838,True
P855,0.999,1.0,18094.040333896242,5271.307137563782,88.66472961391241,0.9868325197205471,0.9822077900587839,0.9440430829987269,True
P856,1.0,1.0,18094.53682419759,5268.174322563667,88.72759887376665,0.9868595978504756,0.9816240495903149,0.9447124730725148,True
P857,1.0,1.0,18094.679707361363,5268.398603959396,88.69753521739989,0.9868673905684056,0.9816658401610976,0.9443923752504577,True
P858,1.0,1.0,18094.68726236768,5268.3993943331,88.69729753853012,0.9868678026115856,0.9816659874321992,0.9443898446038979,True
P859,1.0,1.0,18094.8487867807,5268.127057894384,88.72386946681635,0.9868766120063122,0.9816152427184797,0.9446727648271905,True
P860,1.0,1.0,18094.9335998161,5268.132627788014,88.72182739607821,0.9868812376322024,0.9816162805621815,0.9446510222158531,True
P861,1.0,1.0,18095.17610639847,5268.086085329036,88.72021546207938,0.9868944637208654,0.9816076082604954,0.9446338594144948,True
P862,0.98,1.0,18082.78812558065,5272.107203161798,88.7164688199538,0.9862188345026748,0.98235686706045,0.9445939676604848,True
P863,1.0,1.0,18095.195379744648,5268.09125598112,88.718922825228,0.9868955148716544,0.9816085717131314,0.9446200962768448,True
P864,0.982,1.0,18084.465859448315,5270.6414489851795,88.74377866890936,0.9863103365834427,0.9820837516579484,0.9448847447723814,True
P865,1.0,1.0,18095.370758909583,5269.474171816535,88.67623620284954,0.9869050798919619,0.9818662517668815,0.9441655975063817,True
P866,1.0,1.0,18095.54333299722,5268.042469796785,88.71678489213338,0.9869144919259022,0.9815994813359155,0.9445973329868795,True
P867,1.0,1.0,18095.286040069597,5268.653875600098,88.69404719130796,0.9869004594034039,0.9817134051743923,0.9443552370680063,True
P868,1.0,1.0,18096.030351063877,5267.941045518211,88.73201246082421,0.9869410534487573,0.9815805828513618,0.944759466012673,True
P869,1.0,1.0,18096.188109180373,5267.951511963587,88.71565091168755,0.9869496574330934,0.981582533074317,0.9445852591171368,True
P870,1.0,1.0,18096.355874416855,5268.092768596403,88.70056625774286,0.986958807196661,0.9816088535602095,0.9444246477525285,True
P871,1.0,1.0,18096.195969934495,5268.088317112358,88.71121124947159,0.9869500861514809,0.9816080241108542,0.9445379885460305,True
P872,1.0,1.0,18096.182175656577,5267.9473568962985,88.71739575785618,0.9869493338240967,0.9815817588565845,0.9446038370788986,True
P873,0.99,1.0,18090.448963159026,5269.09959149967,88.7141177521016,0.986636649623628,0.9817964558518216,0.9445689350533455,True
P874,1.0,1.0,18096.508444005343,5268.539565017931,88.67991406641616,0.9869671282033937,0.9816921055723465,0.9442047569520305,True
P875,1.0,1.0,18096.42786802488,5267.904438907739,88.72063701445546,0.9869627336626299,0.9815737619059997,0.9446383478238826,True
P876,0.993,1.0,18092.04808934058,5270.857744978973,88.69621776636563,0.9867238645126176,0.9821240543010155,0.9443783479078888,True
P877,1.0,1.0,18096.698759365936,5267.84086620319,88.72651868888654,0.9869775078302415,0.981561916342079,0.9447009719821842,True
P878,0.98,1.0,18084.309516289235,5271.247389748005,88.72871811127793,0.9863018097695985,0.9821966571901113,0.9447243899692939,True
P879,1.0,1.0,18096.681037382998,5267.841361309498,88.72951647954626,0.9869765412893942,0.9815620085957194,0.9447328904637372,True
P880,1.0,1.0,18096.68155244223,5270.119264014503,88.66533079944364,0.9869765693802567,0.9819864524240647,0.9440494840225029,True
P881,0.987,1.0,18088.79993103607,5269.956521309501,88.693904577424,0.9865467129099383,0.9819561284174272,0.9443537186102015,True
P882,1.0,1.0,18097.030059129684,5268.890114589441,88.67905258359544,0.9869955766183403,0.9817574238152327,0.9441955844558015,True
P883,1.0,1.0,18097.1733918436,5269.115191634603,88.67129366002736,0.9870033938543263,0.981799362640149,0.9441129725969728,True
P884,1.0,1.0,18097.430260421337,5267.751910004833,88.72588783161844,0.9870174032331676,0.9815453410470488,0.9446942550334841,True
P885,0.966,1.0,18076.401957306676,5273.579873786195,88.77990500260347,0.9858705386874301,0.9826312712113988,0.9452693939512211,True
P886,1.0,1.0,18097.654870009897,5267.701698474701,88.72894990526825,0.9870296532360493,0.981535985083763,0.9447268579575705,True
P887,1.0,1.0,18097.66014478512,5267.716052308504,88.73512103757585,0.9870299409174973,0.9815386596475878,0.9447925640708653,True
P888,1.0,1.0,18097.65892741063,5267.700620507832,88.72828604756319,0.9870298745229987,0.9815357842251472,0.9447197896421616,True
P889,1.0,1.0,18097.65892741063,5267.700620507832,88.72828604756319,0.9870298745229987,0.9815357842251472,0.9447197896421616,True
P890,0.999,1.0,18097.809206054702,5267.7192674775,88.71638300129858,0.9870380705837045,0.9815392587331564,0.9445930539205094,True
P891,0.993,1.0,18093.941891206836,5268.458192104911,88.7008228120688,0.986827150745711,0.9816769432782548,0.9444273793723943,True
P892,1.0,1.0,18098.119246815073,5267.781272372226,88.7067008556686,0.9870549799250747,0.9815508121655466,0.9444899648720189,True
P893,0.995,1.0,18094.86657616692,5269.268552894821,88.67882073291986,0.9868775822232733,0.9818279385930481,0.9441931158639779,True
P894,1.0,1.0,18098.147485127305,5267.783246633317,88.70546876033205,0.9870565200169668,0.9815511800315374,0.9444768463401615,True
P895,0.995,1.0,18094.88794076458,5269.272933669069,88.67870695624097,0.9868787474290178,0.9818287548669778,0.9441919044455573,True
P896,1.0,1.0,18098.220816623998,5267.768200965739,88.71387809253626,0.987060519450168,0.9815483765576521,0.9445663833176563,True
P897,0.999,1.0,18098.062324746832,5267.653540685209,88.72489086040765,0.9870518754471918,0.98152701179597,0.9446836399469714,True
P898,1.0,1.0,18098.68673155059,5267.557586484209,88.72824495199208,0.9870859300269381,0.9815091325562956,0.9447193520838472,True
P899,0.977,1.0,18084.478458671718,5274.603489942369,88.7269156904829,0.9863110237336394,0.9828220026061718,0.9447051989911945,True
P900,1.0,1.0,18098.817973742167,5267.566122614313,88.72209819941901,0.9870930878568211,0.9815107231017268,0.9446539055497543,True
P901,1.0,1.0,18099.055026122267,5267.510163106124,88.72681256729996,0.987106016478248,0.9815002961120948,0.9447041010041147,True
P902,0.95,1.0,18068.049556096896,5277.031400394435,88.8579312673097,0.985415006314369,0.9832743975240453,0.9461001657339682,True
P903,0.999,1.0,18098.765675831157,5267.802781192327,88.70276840802167,0.9870902355762721,0.9815548199249328,0.9444480947843695,True
P904,0.951,1.0,18068.748159553288,5276.85902772427,88.837625434647,0.9854531075121354,0.9832422791566251,0.945883962730212,True
P905,1.0,1.0,18099.369594590065,5267.464994956544,88.7317557302554,0.9871231727566675,0.9814918798868165,0.9447567325162903,True
P906,1.0,1.0,18099.16379347451,5267.518446457747,88.72291926509642,0.9871119485508142,0.9815018395570657,0.9446626477111167,True
P907,0.968,1.0,18079.814071392007,5272.270062876878,88.76608028811226,0.9860566322894264,0.9823872128696893,0.9451221975841122,True
P908,0.984,1.0,18089.93065998331,5269.039739273765,88.72713843864706,0.9866083818393503,0.9817853035283083,0.9447075706655294,True
P909,1.0,1.0,18099.464260871224,5267.465925670083,88.72500788941892,0.987128335769629,0.9814920533075763,0.9446848859940644,True
P910,1.0,1.0,18099.58526012856,5268.052346778497,88.68278953443729,0.9871349349591851,0.9816013217235322,0.9442353730234667,True
P911,0.95,1.0,18069.055547357668,5276.695168507501,88.8392130847256,0.9854698721636964,0.9832117471092631,0.9459008669725354,True
P912,0.954,1.0,18071.51297042665,5275.490642449706,88.82581251733765,0.9856038977850852,0.9829873065964225,0.9457581866417439,True
P913,0.982,1.0,18089.155797323652,5269.973984648786,88.71534323487732,0.9865661215339261,0.9819593823784352,0.9445819831790523,True
P914,0.982,1.0,18089.155797323652,5269.973984648786,88.71534323487732,0.9865661215339261,0.9819593823784352,0.9445819831790523,True
P915,1.0,1.0,18100.149952741773,5267.373910249489,88.7248912366091,0.9871657327812349,0.9814749079846887,0.9446836439525141,True
P916,1.0,1.0,18100.493812668246,5267.466654113133,88.72047082355522,0.9871844865891967,0.9814921890390788,0.944636578333686,True
P917,0.98,1.0,18087.98090434784,5271.840972853886,88.68042457588523,0.9865020439385231,0.9823072601080269,0.944210192517392,True
P918,1.0,1.0,18100.602819571697,5267.330084278537,88.72712873931607,0.9871904317266681,0.9814667418488607,0.9447074673935025,True
P919,0.982,1.0,18089.40273751583,5269.187442221977,88.721607708017,0.9865795894276397,0.9818128251624234,0.9446486831234597,True
P920,1.0,1.0,18100.733550422134,5267.346699027555,88.72291513622304,0.98719756166847,0.9814698376912181,0.9446626037496184,True
P921,1.0,1.0,18100.828898951633,5267.291475233524,88.73960871909806,0.987202761890636,0.9814595477879212,0.9448403459196139,True
P922,1.0,1.0,18100.88805057094,5267.27771229106,88.72587524110487,0.9872059879662083,0.9814569833254551,0.9446941209780678,True
P923,1.0,1.0,18100.88805057094,5267.27771229106,88.72587524110487,0.9872059879662083,0.9814569833254551,0.9446941209780678,True
P924,0.978,1.0,18087.657069894256,5269.626229512092,88.72508408468256,0.9864843823016578,0.9818945848253083,0.9446856972705654,True
P925,0.966,1.0,18080.29095980364,5272.411557787816,88.7392158164917,0.9860826413501,0.9824135777541763,0.9448361625539232,True
P926,1.0,1.0,18101.18715235574,5267.448959665974,88.70348118331253,0.9872223007057899,0.9814888920155158,0.9444556839417041,True
P927,0.982,1.0,18090.298398131137,5269.645403645978,88.69157714490599,0.9866284379438091,0.9818981575603395,0.9443289376563844,True
P928,0.966,1.0,18080.285411478868,5272.410784603392,88.73932732262953,0.9860823387495082,0.98241343368597,0.9448373497971326,True
P929,1.0,1.0,18101.4173493604,5268.22431195668,88.6823104541002,0.9872348554412691,0.9816333641625749,0.9442302720946036,True
P930,0.944,1.0,18066.34214588019,5278.244975390565,88.8553572398415,0.9853218857124881,0.9835005241343742,0.9460727592010956,True
P931,0.99,1.0,18095.236039999698,5268.086902393131,88.71819252297976,0.9868977324450212,0.9816077605048436,0.9446123205041227,True
P932,1.0,1.0,18101.32403231673,5267.282169257798,88.73962418405418,0.9872297660144944,0.9814578137964058,0.9448405105801831,True
P933,1.0,1.0,18101.606203586394,5267.310258124233,88.71541312579227,0.9872451553791636,0.9814630476222305,0.9445827273310404,True
P934,0.982,1.0,18091.109244543306,5269.3690783166,88.6946543476768,0.9866726607704006,0.98184666959274,0.9443617016652909,True
P935,1.0,1.0,18102.036980449982,5267.138074595397,88.7367874676299,0.9872686495579035,0.9814309644976981,0.9448103071099822,True
P936,0.992,1.0,18097.166200867283,5267.81057479227,88.71580576922997,0.9870030016650116,0.9815562721139965,0.9445869079372754,True
P937,1.0,1.0,18102.058232052284,5267.138471046261,88.7259264431719,0.987269808600984,0.9814310383687735,0.9446946661436306,True
P938,1.0,1.0,18102.088407384384,5267.140117785811,88.72665201004457,0.9872714543361797,0.9814313452073568,0.9447023914972226,True
P939,0.949,1.0,18070.815765353887,5275.925631959765,88.81829264377625,0.9855658728538912,0.9830683586152529,0.945678120028429,True
P940,1.0,1.0,18102.36171419606,5267.084938607075,88.73653684978193,0.9872863602413643,0.9814210636172712,0.9448076386977862,True
P941,1.0,1.0,18101.601918536693,5267.377275461877,88.71175673594017,0.9872449216764462,0.9814755350279886,0.9445437965232248,True
P942,0.949,1.0,18071.42019216312,5275.669992265531,88.81277285317722,0.9855988377428898,0.9830207250221852,0.9456193489685352,True
P943,0.985,1.0,18093.53171894052,5268.379727162083,88.714630076799,0.9868047803229852,0.9816623228290796,0.9445743899460513,True
P944,1.0,1.0,18102.884748752287,5267.182333792242,88.7107585638908,0.9873148860708362,0.9814392113569285,0.9445331686509812,True
P945,0.949,1.0,18071.63696178783,5275.711649274991,88.80400862124334,0.9856106601612664,0.983028487013307,0.9455260332547107,True
P946,1.0,1.0,18102.912311664855,5267.18007366576,88.70909596238593,0.9873163893270441,0.981438790225361,0.9445154663757102,True
P947,0.996,1.0,18100.495285500558,5268.276886000008,88.69396953572686,0.9871845669161327,0.9816431603352439,0.9443544102430161,True
P948,0.993,1.0,18099.04894277411,5267.632371528157,88.7125400588032,0.9871056846979668,0.9815230673263304,0.944552136824197,True
P949,1.0,1.0,18103.12090818343,5266.990676008375,88.73705806015184,0.9873277659916383,0.9814034995754998,0.9448131881992243,True
P950,0.992,1.0,18098.43953570615,5267.721538052619,88.70634709561735,0.9870724481901824,0.9815396818116284,0.9444861982702272,True
P951,1.0,1.0,18103.552272171768,5266.94320351426,88.73440723430934,0.9873512921916285,0.9813946539794614,0.9447849639683296,True
P952,1.0,1.0,18103.636817152154,5266.949997840793,88.7302695243829,0.9873559031980419,0.981395919972938,0.9447409083844179,True
P953,1.0,1.0,18103.570802920312,5266.9480142045195,88.73046656213315,0.9873523028418173,0.9813955503600602,0.9447430063113615,True
P954,1.0,1.0,18103.78655372916,5266.972077717719,88.72132238850631,0.9873640696949024,0.9814000341378982,0.944645645231034,True
P955,0.982,1.0,18092.349870261143,5268.644865783388,88.70801736061931,0.9867403233698295,0.9817117263664745,0.9445039821413193,True
P956,1.0,1.0,18103.99532870534,5266.899404918846,88.73156038476994,0.9873754560924122,0.9813864929445442,0.9447546526074567,True
P957,0.983,1.0,18093.44157106382,5268.374681082488,88.72006363910705,0.9867998637396975,0.9816613825881566,0.9446322429044407,True
P958,0.966,1.0,18082.790712592727,5271.520453805547,88.7261361666604,0.9862189755959629,0.9822475374817551,0.9446968991398796,True
P959,0.985,1.0,18094.736978713074,5268.567167777182,88.69874188018909,0.9868705140958915,0.9816972488213465,0.9444052229934623,True
P960,0.99,1.0,18098.280196636533,5268.919081584864,88.68029125854517,0.9870637579820996,0.9817628212636866,0.944208773043005,True
P961,1.0,1.0,18104.439173834806,5266.857553183299,88.73798104443202,0.9873996630024994,0.9813786946699211,0.9448230155220979,True
P962,1.0,1.0,18104.342516035493,5266.851150215318,88.73513461531971,0.9873943913739472,0.9813775015986643,0.9447927086376533,True
P963,1.0,1.0,18104.31767429987,5266.855545453486,88.73957421148667,0.9873930365282574,0.9813783205676706,0.9448399785055137,True
P964,1.0,1.0,18104.8058153944,5266.8180120401885,88.73166659206872,0.9874196593000323,0.9813713269302357,0.9447557834321513,True
P965,1.0,1.0,18104.836993197834,5266.808243358168,88.73704329681381,0.9874213597091037,0.9813695067222058,0.9448130310090179,True
P966,1.0,1.0,18105.21754982369,5266.765742046135,88.74649376436311,0.9874421149217074,0.9813615874113637,0.9449136533033605,True
P967,0.957,1.0,18078.557770337386,5272.769402575898,88.76744750122525,0.9859881147713717,0.9824802553218676,0.9451367547602061,True
P968,1.0,1.0,18105.24453930448,5266.766435061082,88.73002463054128,0.9874435869034672,0.9813617165415135,0.9447383009176353,True
P969,0.963,1.0,18082.873882009262,5271.239435781747,88.74057702607466,0.9862235115803738,0.982195175119836,0.9448506558084215,True
P970,0.967,1.0,18085.548511460256,5270.3077105980265,88.74627027469266,0.9863693834404855,0.9820215658594075,0.9449112737339599,True
P971,0.95,1.0,18074.926411896704,5274.179162082195,88.79261382137202,0.9857900637814382,0.9827429371829427,0.9454047090026939,True
P972,0.963,1.0,18082.880768457268,5271.240109589639,88.74033455726384,0.9862238871609911,0.9821953006711165,0.9448480741617543,True
P973,1.0,1.0,18105.5707377219,5266.709642732833,88.73904326587282,0.9874613774687723,0.981351134371709,0.9448343253496717,True
P974,1.0,1.0,18105.5707377219,5266.709642732833,88.73904326587282,0.9874613774687723,0.981351134371709,0.9448343253496717,True
P975,0.988,1.0,18098.488801119805,5267.916462213706,88.70180962384649,0.987075135081081,0.9815760022203041,0.9444378862880192,True
P976,0.982,1.0,18095.34792456075,5269.481631282583,88.68050950040887,0.9869038345273236,0.9818676416964512,0.944211096737249,True
P977,0.992,1.0,18101.4058148064,5269.094374304024,88.67773886002075,0.9872342263571742,0.9817954837266785,0.9441815968007435,True
P978,1.0,1.0,18106.04256598679,5266.663621469117,88.74105954910831,0.9874871105536402,0.9813425591848434,0.9448557933928284,True
P979,0.963,1.0,18083.65932564911,5270.935174172992,88.74374768294932,0.9862663489628437,0.982138481758107,0.9448844148544832,True
P980,0.976,1.0,18091.79821628151,5268.7218061624,88.71788564486837,0.9867102366630084,0.98172606274219,0.9446090530700524,True
P981,0.99,1.0,18100.14461119731,5267.373963627658,88.7252754474819,0.9871654414582531,0.9814749179306949,0.9446877347744055,True
P982,0.999,1.0,18105.869332288956,5266.762621307551,88.7227090669776,0.987477662545159,0.9813610059211056,0.9446604096613195,True
P983,0.951,1.0,18076.05120417277,5273.732140164582,88.77931894732238,0.9858514089301982,0.9826596431539005,0.9452631540242876,True
P984,0.997,1.0,18104.85644657871,5267.026639846673,88.72070350386477,0.9874224206788215,0.9814102007524973,0.9446390557589005,True
P985,0.986,1.0,18098.36963225913,5267.606621455259,88.72483094744551,0.9870686357196956,0.9815182692901822,0.9446830020335898,True
P986,0.999,1.0,18106.547029265737,5266.623196372502,88.7367927623035,0.987514623522523,0.9813350267372412,0.9448103634841459,True
P987,1.0,1.0,18106.845603686994,5266.584001100812,88.74679469932107,0.9875309075001761,0.9813277234441142,0.9449168574586851,True
P988,1.0,1.0,18107.165492811193,5266.953201215841,88.71703331588564,0.9875483539623614,0.9813965168609288,0.9445999780378034,True
P989,1.0,1.0,18107.286070941635,5266.521057054285,88.74443811335637,0.9875549301840395,0.9813159950186549,0.9448917660983532,True
